request_id,session_hash,step_number,prefix_tokens,prefix_chain_depth,tool_span_count_before,tool_latency_ms_before,discard
0,4c4e5776ba75dc734409,1,265,2,0,0,True
1,8ea9f2eb4e7111ad5def,1,267,2,0,0,True
2,6000f52d8c4e3b1fbadc,1,291,2,0,0,True
3,3f01106dd29b503f0dfd,1,265,2,0,0,True
4,de5d5c90c6a03e4eeeb4,1,271,2,0,0,True
5,8e09c2c07040394acabb,1,267,2,0,0,True
6,e66ed7897c34d4cfdb7b,1,281,2,0,0,True
7,981301faedf8a03baac3,1,262,2,0,0,True
8,be8cc2c545e28cb21ebf,1,258,2,0,0,True
9,808795f6167209709a4b,1,268,2,0,0,True
10,031029338e366da1b557,1,272,2,0,0,True
11,152d89417d43b7df6ea5,1,277,2,0,0,True
12,f03499e8e9fbe70a2bf4,1,396,2,0,0,True
13,c9a89dd50611be31b48d,1,271,2,0,0,True
14,837b0f85e4629258b3de,1,305,2,0,0,True
15,b9fb402d306cc18605bd,1,272,2,0,0,True
16,bf7cd2accfc83189af36,1,282,2,0,0,True
17,0da0747403d443c6646a,1,406,2,0,0,True
18,8cc0629ead335911d4f9,1,261,2,0,0,True
19,0aa49e7d90b755459e03,1,267,2,0,0,True
20,613fa2f16cb23adb92eb,1,276,2,0,0,True
21,3dd32463bcb6b933dc1c,1,267,2,0,0,True
22,91fd49d374c582baab0a,1,262,2,0,0,True
23,539d378db854697396e9,1,290,2,0,0,True
24,32875eb403661669abd5,1,284,2,0,0,True
25,f490d3a90252f770957b,1,346,2,0,0,True
26,594fdf9d4703e2d3bc90,1,313,2,0,0,True
27,64ae8ff35324cb6cee56,1,259,2,0,0,True
28,9135b5308a99ff5133ea,1,279,2,0,0,True
29,22a431cb1bde5c2823f3,1,369,2,0,0,True
30,d595bb36dc09b47e67a0,1,1191,2,0,0,True
31,98995dc627069c4af967,1,342,2,0,0,True
32,708e4ade4a845a67f83b,1,273,2,0,0,True
33,d606164994946364dcb2,1,289,2,0,0,True
34,9d73aa4b5a2f1594ed17,1,314,2,0,0,True
35,d3cb12d172b8a19a1426,1,291,2,0,0,True
36,4d4c20e2e0a81d67ae0b,1,362,2,0,0,True
37,3affbc7d6c655a7fce77,1,280,2,0,0,True
38,13826fb43fb7ef324e54,1,265,2,0,0,True
39,bff1a9f8112b5975937d,1,280,2,0,0,True
40,21ad99ae570897157602,1,265,2,0,0,True
41,a3897f375ceb7e77d0d3,1,291,2,0,0,True
42,a02d83c18811a49f7add,1,264,2,0,0,True
43,b8f99e69e7fa31fa227a,1,772,2,0,0,True
44,db9fd8af8d04e5e2c958,1,260,2,0,0,True
45,e2dc613f80909aa28819,1,267,2,0,0,True
46,9c856872b6f28c719e6f,1,298,2,0,0,True
47,d0e461287c97707bbca6,1,258,2,0,0,True
48,4cda830cbac857f046cd,1,276,2,0,0,True
49,30d8ddafac1856d768f1,1,268,2,0,0,True
50,456bee2986ccca4f8d0e,1,427,2,0,0,True
51,0f8f4a83d88dc3ecf4c4,1,269,2,0,0,True
52,afe3f12975375063f005,1,268,2,0,0,True
53,e98399cc1e97dcb31407,1,265,2,0,0,True
54,8a5521f43b0f089d7e0f,1,350,2,0,0,True
55,921bfe672a3e3f1f1553,1,266,2,0,0,True
56,dc1c2624f43a91953e9c,1,304,2,0,0,True
57,de6ffbbda51f0655cafb,1,270,2,0,0,True
58,9e534b65d68f7c8f5ac8,1,267,2,0,0,True
59,c4c3ddc67479f4094b34,1,298,2,0,0,True
60,62db4008870d36225a7c,1,275,2,0,0,True
61,171d23b7a0ec0caa4a4e,1,260,2,0,0,True
62,6fd5ed22eadf67faa167,1,286,2,0,0,True
63,be9041d7f6b3fbe3b78c,1,261,2,0,0,True
64,e58398b591bade881c57,1,401,2,0,0,True
65,f4f76b49d39244b43fbe,1,269,2,0,0,True
66,7e197af4af8269cef7a8,1,294,2,0,0,True
67,126f12451a90b4dd5838,1,266,2,0,0,True
68,37dc44d358ce10cfba19,1,295,2,0,0,True
69,796461b87b1ac5124e43,1,327,2,0,0,True
70,60d31a26e9e269ba9fb9,1,266,2,0,0,True
71,24eca2cc99284c7748ad,1,352,2,0,0,True
72,b645dab04f8c499d2309,1,281,2,0,0,True
73,ee779419cf4072c51552,1,273,2,0,0,True
74,972507ad828d56534ea4,1,340,2,0,0,True
75,24ad0e0df9ea4669c11b,1,1554,2,0,0,True
76,21e020a3e3ab0af047ec,1,269,2,0,0,True
77,c18f98dc5de7b80a2b9e,1,306,2,0,0,True
78,a4da35a2b2564dbbf760,1,279,2,0,0,True
79,d81393f7a02c521b01ab,1,440,2,0,0,True
80,6daae011f383e857c859,1,1056,2,0,0,True
81,68e2b02145f84c6165f7,1,286,2,0,0,True
82,7208868d7312f89860df,1,266,2,0,0,True
83,b7adecc77c814e989304,1,263,2,0,0,True
84,8cd631241e07dc84e9ce,1,265,2,0,0,True
85,0a8a493d87367e27479b,1,267,2,0,0,True
