experiment_id,rep,cell_id,policy,request_id,trace_id,workload,phase,lineage_id,step,digest,reusable_prefix_tokens,selected_instance,advertised_owners,candidate_hit,dispatch_time_unix,source_truth_coverage_tokens,dispatcher_view_coverage_tokens,advertised_coverage_tokens,dispatch_state_age_s,dispatcher_view_missing,source_view_false_negative,source_view_false_positive,physical_false_positive_affinity,expected_coverage_tokens,expected_net_prefill_ms,raw_candidate_fanout,evaluated_candidate_fanout,actual_reusable_coverage_tokens,validation_attempt,validation_result,fallback,stale_fallback,forced_owner_resets_before_request,coverage_shortfall_tokens,prompt_sha256,ok,error,prior_attempt_errors,attempt_count,sse_parse_errors,ttft_ms,latency_ms,chunks,input_tokens,output_tokens,vllm_cached_tokens
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,24,reuse_intensive:rep0:req24,reuse_intensive,0,5,0,L0005,1024,2,0;1;2;3,False,1785043126.9244328,1024,1024,1024,61.35074281692505,False,False,False,False,1024,0.0,4,4,1056.0,False,cache_reused,False,False,0,0.0,775f277160f151995113be72c243b1544a4ebe9d86938a4b4eec99c271bc6006,True,,,1,0,234.279614,525.266456,6,1084,4,1056
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,25,reuse_intensive:rep0:req25,reuse_intensive,0,0,2,L0000,2048,3,0;1;2;3,False,1785043126.9244828,2048,2048,2048,13.634069919586182,False,False,False,False,2048,0.0,4,4,2080.0,False,cache_reused,False,False,0,0.0,d39ea0e8990e884d21f59490f8a5b4e9184de66ba0eba764d14513a498958382,True,,,1,0,214.946654,759.106868,6,2108,4,2080
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,26,reuse_intensive:rep0:req26,reuse_intensive,0,0,0,L0000,2048,0,0;1;2;3,False,1785043126.9245176,2048,2048,2048,0.0001804828643798828,False,False,False,False,2048,0.0,4,4,2080.0,False,cache_reused,False,False,0,0.0,c06a9993b693ccbe63c1c5b937e140aad0cf056a08ec4537b2fa02d6034d4788,True,,,1,0,362.025546,868.403329,6,2108,4,2080
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,27,reuse_intensive:rep0:req27,reuse_intensive,0,3,2,L0003,2048,1,0;1;2;3,False,1785043126.9245486,2048,2048,2048,64.13058876991272,False,False,False,False,2048,0.0,4,4,2080.0,False,cache_reused,False,False,0,0.0,c270e56cec181e9f514e3ab5d8192ee5b3ccd164b5ec1880fababc10e81d76ff,True,,,1,0,341.466242,827.719875,6,2108,4,2080
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,28,reuse_intensive:rep0:req28,reuse_intensive,0,1,1,L0001,4096,2,0;1;2;3,False,1785043127.7955546,4096,4096,4096,70.1273603439331,False,False,False,False,4096,0.0,4,4,4128.0,False,cache_reused,False,False,0,0.0,48595c3c349dae1e8f2ed87161d2515796df6f68f7d78304c260ff46e667f663,True,,,1,0,349.447117,1640.173264,6,4156,4,4128
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,29,reuse_intensive:rep0:req29,reuse_intensive,0,0,1,L0000,2048,1,0;1;2;3,False,1785043127.7956052,2048,2048,2048,13.174855470657349,False,False,False,False,2048,0.0,4,4,2080.0,False,cache_reused,False,False,0,0.0,84d5ecb0c12389743dbc939a7ec062c3dc32e9810f1e2f403120bf78d1d4f89f,True,,,1,0,201.353778,704.572949,6,2108,4,2080
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,30,reuse_intensive:rep0:req30,reuse_intensive,0,21,1,L0021,2048,2,2,True,1785043127.7956429,2048,2048,2048,14.505218505859375,False,False,False,False,2048,38.96,1,1,2080.0,True,cache_reused,False,False,0,0.0,44722e64aa1cf883bf9429e1c81e2616fd6df02c10f8af3b00372e39a2e3ffa5,True,,,1,0,780.236325,1798.543648,6,2108,4,2080
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,31,reuse_intensive:rep0:req31,reuse_intensive,0,2,2,L0002,1024,0,0;1;2;3,False,1785043127.7956793,1024,1024,1024,68.84262609481812,False,False,False,False,1024,0.0,4,4,1056.0,False,cache_reused,False,False,0,0.0,f284959060dabb999699d1d248c76a1df672ad660660c41df0a799b20a850c2b,True,,,1,0,127.167333,433.943542,6,1084,4,1056
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,32,reuse_intensive:rep0:req32,reuse_intensive,0,0,2,L0000,2048,2,0;1;2;3,False,1785043129.5968919,2048,2048,2048,2.672529697418213,False,False,False,False,2048,0.0,4,4,2080.0,False,cache_reused,False,False,0,0.0,30c54970c83a929bb04240427efe391f4c3b57f5fc4b0d372348f55bcf373447,True,,,1,0,191.481797,669.02949,6,2108,4,2080
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,33,reuse_intensive:rep0:req33,reuse_intensive,0,1,2,L0001,4096,0,0;1;2;3,False,1785043129.5969422,4096,4096,4096,71.9287543296814,False,False,False,False,4096,0.0,4,4,4128.0,False,cache_reused,False,False,0,0.0,cf115236f97e4e5c33ee006624316ecb12c2dc1d3f18e60b2e9c4a750ab514a8,True,,,1,0,362.971924,1296.10825,6,4156,4,4128
