experiment_id,rep,cell_id,policy,request_id,trace_id,workload,phase,lineage_id,step,digest,reusable_prefix_tokens,selected_instance,advertised_owners,candidate_hit,dispatch_time_unix,source_truth_coverage_tokens,dispatcher_view_coverage_tokens,advertised_coverage_tokens,dispatch_state_age_s,dispatcher_view_missing,source_view_false_negative,source_view_false_positive,physical_false_positive_affinity,expected_coverage_tokens,expected_net_prefill_ms,raw_candidate_fanout,evaluated_candidate_fanout,actual_reusable_coverage_tokens,validation_attempt,validation_result,fallback,stale_fallback,forced_owner_resets_before_request,coverage_shortfall_tokens,prompt_sha256,ok,error,prior_attempt_errors,attempt_count,sse_parse_errors,ttft_ms,latency_ms,chunks,input_tokens,output_tokens,vllm_cached_tokens
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,24,reuse_intensive:rep0:req24,reuse_intensive,0,0,2,L0000,4096,0,0;1;2;3,False,1785056781.3839698,4096,4096,4096,31.241278409957886,False,False,False,False,4096,0.0,4,4,4128.0,False,cache_reused,False,False,0,0.0,5fa6f4de43ea9d0774bde01de370c5fcf35179a6224cfb81f325497d8211f9bf,True,,,1,0,367.647013,1316.894825,6,4156,4,4128
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,25,reuse_intensive:rep0:req25,reuse_intensive,0,1,1,L0001,2048,2,0;1;2;3,False,1785056781.3840184,2048,2048,2048,89.73729205131531,False,False,False,False,2048,0.0,4,4,2080.0,False,cache_reused,False,False,0,0.0,39d0b514d09225596c07ee7a25fde9201564b5f6e67b4f93e81b7572892e3a21,True,,,1,0,208.426856,740.09625,6,2108,4,2080
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,26,reuse_intensive:rep0:req26,reuse_intensive,0,0,0,L0000,4096,1,0;1;2;3,False,1785056781.3840551,4096,4096,4096,93.61170411109924,False,False,False,False,4096,0.0,4,4,4128.0,False,cache_reused,False,False,0,0.0,656ab16ff516828f02a585bfea60b97ef6622f902bb311435439b3142f0e4c92,True,,,1,0,362.155571,1281.746965,6,4156,4,4128
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,27,reuse_intensive:rep0:req27,reuse_intensive,0,1,2,L0001,2048,3,0;1;2;3,False,1785056781.3840873,2048,2048,2048,89.73735737800598,False,False,False,False,2048,0.0,4,4,2080.0,False,cache_reused,False,False,0,0.0,e6d891b9344d1b4b7ec160679fe22f27a8e5717ca1e8303808252edf0cdde7be,True,,,1,0,207.311227,727.225228,6,2108,4,2080
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,28,reuse_intensive:rep0:req28,reuse_intensive,0,5,0,L0005,4096,0,0;1;2;3,False,1785056782.7023933,4096,4096,4096,72.08232593536377,False,False,False,False,4096,0.0,4,4,4128.0,False,cache_reused,False,False,0,0.0,6e9532f86599c91d1499dd316cd1d7f86354e996c2fd719ecd7548f4f48992bd,True,,,1,0,364.241489,1307.49184,6,4156,4,4128
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,29,reuse_intensive:rep0:req29,reuse_intensive,0,1,0,L0001,2048,1,0;1;2;3,False,1785056782.7024448,2048,2048,2048,91.05572199821472,False,False,False,False,2048,0.0,4,4,2080.0,False,cache_reused,False,False,0,0.0,6ff0fe681459b08d86c1c9e71466135a50dd07c2dc8e3e1297ef062baccc09bf,True,,,1,0,208.512258,733.006867,6,2108,4,2080
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,30,reuse_intensive:rep0:req30,reuse_intensive,0,1,1,L0001,2048,2,0;1;2;3,False,1785056782.702482,2048,2048,2048,0.0008289813995361328,False,False,False,False,2048,0.0,4,4,2080.0,False,cache_reused,False,False,0,0.0,76d29117ba7efda512fd4a2ea82e0ad181bd940ab1b0c432cfe7b53fb1e90907,True,,,1,0,212.961724,749.578556,6,2108,4,2080
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,31,reuse_intensive:rep0:req31,reuse_intensive,0,9,0,L0009,2048,3,0;1;2;3,False,1785056782.7025132,2048,2048,2048,49.963786602020264,False,False,False,False,2048,0.0,4,4,2080.0,False,cache_reused,False,False,0,0.0,4a127b001552ee857cf39c57819faf7981f9c5b998dc289b529c699f08a3e508,True,,,1,0,204.63317,720.472858,6,2108,4,2080
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,32,reuse_intensive:rep0:req32,reuse_intensive,0,15,1,L0015,2048,0,0;1;2;3,False,1785056784.0112107,2048,2048,2048,9.251574516296387,False,False,False,False,2048,0.0,4,4,2080.0,False,cache_reused,False,False,0,0.0,7b4f908c32d3104102e932c3116866a4a73ee4072b4dcba9200d0307b2d3b61b,True,,,1,0,208.090267,731.019838,6,2108,4,2080
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,33,reuse_intensive:rep0:req33,reuse_intensive,0,1,2,L0001,2048,3,0;1;2;3,False,1785056784.011263,2048,2048,2048,1.3090825080871582,False,False,False,False,2048,0.0,4,4,2080.0,False,cache_reused,False,False,0,0.0,1d94aad9d8bee5ce8bc29aeaa77031378a6ab6cf4f751836dbac93894453fc46,True,,,1,0,204.846698,722.565439,6,2108,4,2080
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,34,reuse_intensive:rep0:req34,reuse_intensive,0,0,1,L0000,4096,1,0;1;2;3,False,1785056784.0113008,4096,4096,4096,1.309422254562378,False,False,False,False,4096,0.0,4,4,4128.0,False,cache_reused,False,False,0,0.0,64386a09c100813193a27527fb7a8ba1d8a5d6b675a14c2d2398d9561cae548a,True,,,1,0,360.527313,1283.193035,6,4156,4,4128
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,35,reuse_intensive:rep0:req35,reuse_intensive,0,27,0,L0027,2048,2,,False,1785056784.0113263,0,0,0,,False,False,False,False,0,0.0,0,0,32.0,False,cache_miss,False,False,0,0.0,52d7cec6491202b1b87cce64fe1928aeab936bbc6aadc85629a517e62daf9657,True,,,1,0,3153.886013,3668.175258,6,2108,4,32
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,36,reuse_intensive:rep0:req36,reuse_intensive,0,4,1,L0004,1024,3,0;1;2;3,False,1785056787.682234,1024,1024,1024,89.45338273048401,False,False,False,False,1024,0.0,4,4,1056.0,False,cache_reused,False,False,0,0.0,8e12b196126253eed40311526173699c8ee552e18dcb8c2078e6b32d5aba0554,True,,,1,0,248.825227,563.749524,6,1084,4,1056
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,37,reuse_intensive:rep0:req37,reuse_intensive,0,17,0,L0017,4096,0,,False,1785056787.6822515,0,0,0,,False,False,False,False,0,0.0,0,0,32.0,False,cache_miss,False,False,0,0.0,fc90007b5803af77854554cec9075fde212910974bc438a1c2977b21cba0dd50,True,,,1,0,11439.773524,12410.337643,6,4156,4,32
