experiment_id,rep,cell_id,policy,request_id,trace_id,workload,phase,lineage_id,step,digest,reusable_prefix_tokens,selected_instance,advertised_owners,candidate_hit,dispatch_time_unix,source_truth_coverage_tokens,dispatcher_view_coverage_tokens,advertised_coverage_tokens,dispatch_state_age_s,dispatcher_view_missing,source_view_false_negative,source_view_false_positive,physical_false_positive_affinity,expected_coverage_tokens,expected_net_prefill_ms,raw_candidate_fanout,evaluated_candidate_fanout,actual_reusable_coverage_tokens,validation_attempt,validation_result,fallback,stale_fallback,forced_owner_resets_before_request,coverage_shortfall_tokens,prompt_sha256,ok,error,prior_attempt_errors,attempt_count,sse_parse_errors,ttft_ms,latency_ms,chunks,input_tokens,output_tokens,vllm_cached_tokens
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,24,reuse_intensive:rep0:req24,reuse_intensive,0,2,1,L0002,2048,3,0;1;2;3,False,1785050366.773821,2048,2048,2048,11.603788614273071,False,False,False,False,2048,0.0,4,4,2080.0,False,cache_reused,False,False,0,0.0,1004e46c43de67e74f1008222ba78e43dd086df93ba2b0357a0581434cfbfdf3,True,,,1,0,355.764602,828.060425,6,2108,4,2080
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,25,reuse_intensive:rep0:req25,reuse_intensive,0,1,0,L0001,4096,0,0;1;2;3,False,1785050366.773871,4096,4096,4096,107.54971742630005,False,False,False,False,4096,0.0,4,4,4128.0,False,cache_reused,False,False,0,0.0,8930a48c7878c101e8a2b27121916295dfae51780dc5f321390c6ec23491ff93,True,,,1,0,513.228046,1429.339661,6,4156,4,4128
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,26,reuse_intensive:rep0:req26,reuse_intensive,0,0,1,L0000,2048,2,0;1;2;3,False,1785050366.7739072,2048,2048,2048,26.170884370803833,False,False,False,False,2048,0.0,4,4,2080.0,False,cache_reused,False,False,0,0.0,6b3e639ce4e5288f75380202e182bbad16e7e4b4238b64031e4c69d60a418ad4,True,,,1,0,361.643238,877.961295,6,2108,4,2080
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,27,reuse_intensive:rep0:req27,reuse_intensive,0,0,2,L0000,2048,1,0;1;2;3,False,1785050366.7739449,2048,2048,2048,27.676234483718872,False,False,False,False,2048,0.0,4,4,2080.0,False,cache_reused,False,False,0,0.0,d70f383fc23013dbb6fd46b3af8711423d99fc129feafe7413de7bcf913120bb,True,,,1,0,194.999643,676.140426,6,2108,4,2080
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,28,reuse_intensive:rep0:req28,reuse_intensive,0,0,0,L0000,2048,3,0;1;2;3,False,1785050368.2055252,2048,2048,2048,1.4318053722381592,False,False,False,False,2048,0.0,4,4,2080.0,False,cache_reused,False,False,0,0.0,2ddbd2649d48f1d573107dab86b25f667d673ecdb4c54f4c9b5f1d62f9e7eaf8,True,,,1,0,207.150178,726.494167,6,2108,4,2080
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,29,reuse_intensive:rep0:req29,reuse_intensive,0,0,1,L0000,2048,2,0;1;2;3,False,1785050368.2055733,2048,2048,2048,0.00043201446533203125,False,False,False,False,2048,0.0,4,4,2080.0,False,cache_reused,False,False,0,0.0,84d5ecb0c12389743dbc939a7ec062c3dc32e9810f1e2f403120bf78d1d4f89f,True,,,1,0,204.702834,709.77075,6,2108,4,2080
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,30,reuse_intensive:rep0:req30,reuse_intensive,0,0,2,L0000,2048,1,0;1;2;3,False,1785050368.2056077,2048,2048,2048,0.0002970695495605469,False,False,False,False,2048,0.0,4,4,2080.0,False,cache_reused,False,False,0,0.0,4db515e474816b6ff531108a5c461bd0f1194953ef5b57283ce440e0c7fa441e,True,,,1,0,193.294464,670.648447,6,2108,4,2080
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,31,reuse_intensive:rep0:req31,reuse_intensive,0,8,1,L0008,1024,0,0;1;2;3,False,1785050368.2056396,1024,1024,1024,75.31393551826477,False,False,False,False,1024,0.0,4,4,1056.0,False,cache_reused,False,False,0,0.0,a404639e05358533e7fec179f90fe3ba0b1a2f70bc5693f509df3bf1012fbc1c,True,,,1,0,116.057752,393.380924,6,1084,4,1056
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,32,reuse_intensive:rep0:req32,reuse_intensive,0,10,0,L0010,2048,3,0;1;2;3,False,1785050368.9332368,2048,2048,2048,67.82960486412048,False,False,False,False,2048,0.0,4,4,2080.0,False,cache_reused,False,False,0,0.0,1b967682eaa93286cb3dac7e9d281c1f7d79e271533f34ef9b5299d4fb71278b,True,,,1,0,215.721357,758.905882,6,2108,4,2080
20260726_formal4t4_reuse_intensive_Ideal_rep0,0,Ideal,Ideal,33,reuse_intensive:rep0:req33,reuse_intensive,0,1,1,L0001,4096,1,0;1;2;3,False,1785050368.933286,4096,4096,4096,28.33026957511902,False,False,False,False,4096,0.0,4,4,4128.0,False,cache_reused,False,False,0,0.0,9439596eda7860d1ad4d1cc4e79c9b3eb56b6c6078716fdd43b7b10902a6874a,True,,,1,0,326.427545,1213.622553,6,4156,4,4128
